,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
4622,HA-14920,CA-2017-157651,2017-12-10,2017-12-14,Standard Class,TEC-AC-10003116,1
4653,GB-14530,CA-2017-129028,2017-04-01,2017-04-03,First Class,FUR-FU-10004006,3
4654,ME-17320,CA-2017-129910,2017-03-30,2017-04-03,Standard Class,OFF-ST-10003282,1
4655,NC-18535,CA-2017-149881,2017-04-01,2017-04-03,First Class,TEC-MA-10000418,2
4656,NC-18535,CA-2017-149881,2017-04-01,2017-04-03,First Class,FUR-BO-10003894,8
4657,BP-11155,US-2017-154851,2017-03-30,2017-04-03,Standard Class,OFF-BI-10001525,5
4658,AA-10375,CA-2017-100230,2017-12-11,2017-12-15,Standard Class,OFF-PA-10002245,3
4659,AA-10375,CA-2017-100230,2017-12-11,2017-12-15,Standard Class,OFF-BI-10002498,1
4660,AA-10375,CA-2017-100230,2017-12-11,2017-12-15,Standard Class,TEC-PH-10004522,2
4661,MV-18190,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,OFF-BI-10000050,4
4662,MV-18190,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,TEC-AC-10001998,2
4663,LW-17215,CA-2017-102659,2017-12-09,2017-12-15,Standard Class,OFF-BI-10000088,5
4664,HF-14995,CA-2017-129833,2017-12-09,2017-12-15,Standard Class,OFF-PA-10000575,5
4665,HF-14995,CA-2017-129833,2017-12-09,2017-12-15,Standard Class,OFF-BI-10004182,5
4666,KM-16225,CA-2017-148012,2017-12-09,2017-12-15,Standard Class,OFF-AR-10004757,1
4667,SU-20665,CA-2017-148922,2017-12-10,2017-12-15,Second Class,OFF-BI-10003476,8
4668,SU-20665,CA-2017-148922,2017-12-10,2017-12-15,Second Class,TEC-PH-10000148,3
4669,SU-20665,CA-2017-148922,2017-12-10,2017-12-15,Second Class,TEC-AC-10001838,3
4670,RD-19720,US-2017-132927,2017-12-09,2017-12-15,Standard Class,OFF-BI-10001116,7
4671,JE-16165,US-2017-135503,2017-12-10,2017-12-15,Standard Class,FUR-FU-10002364,2
4672,EG-13900,US-2017-167570,2017-12-08,2017-12-15,Standard Class,FUR-CH-10003396,4
4704,TC-21475,CA-2017-121419,2017-04-02,2017-04-04,First Class,FUR-TA-10004534,2
4705,TC-21475,CA-2017-121419,2017-04-02,2017-04-04,First Class,TEC-AC-10000892,4
4706,BF-11020,CA-2017-134495,2017-04-01,2017-04-04,Second Class,OFF-AP-10002222,3
4707,BF-11020,CA-2017-134495,2017-04-01,2017-04-04,Second Class,OFF-LA-10000262,3
4708,BF-11020,CA-2017-134495,2017-04-01,2017-04-04,Second Class,FUR-CH-10003774,3
4709,BF-11020,CA-2017-134495,2017-04-01,2017-04-04,Second Class,TEC-PH-10004897,3
4710,AS-10090,CA-2017-145877,2017-04-01,2017-04-04,Second Class,OFF-EN-10001990,5
4711,AS-10090,CA-2017-145877,2017-04-01,2017-04-04,Second Class,OFF-ST-10000649,6
4712,DS-13180,CA-2017-154907,2017-03-31,2017-04-04,Standard Class,FUR-BO-10002824,2
4713,LH-16900,US-2017-103814,2017-12-09,2017-12-16,Standard Class,OFF-PA-10001019,9
4727,DO-13435,CA-2017-102771,2017-03-31,2017-04-05,Standard Class,TEC-PH-10001536,5
4728,AT-10435,CA-2017-106355,2017-04-02,2017-04-05,First Class,OFF-AR-10000246,4
4729,EG-13900,CA-2017-114524,2017-03-31,2017-04-05,Second Class,OFF-BI-10002799,13
4730,SA-20830,CA-2017-127264,2017-04-03,2017-04-05,First Class,OFF-AR-10003045,3
4731,TA-21385,CA-2017-140536,2017-04-04,2017-04-05,First Class,OFF-AR-10001545,4
4732,DS-13030,CA-2017-144848,2017-04-04,2017-04-05,First Class,TEC-PH-10004006,1
4733,DS-13030,CA-2017-144848,2017-04-04,2017-04-05,First Class,TEC-PH-10002262,2
4734,DS-13030,CA-2017-144848,2017-04-04,2017-04-05,First Class,OFF-SU-10000646,1
4735,MS-17365,CA-2017-147942,2017-04-01,2017-04-05,Standard Class,OFF-LA-10003663,2
4736,MS-17365,CA-2017-147942,2017-04-01,2017-04-05,Standard Class,OFF-BI-10001294,13
4737,RB-19435,CA-2017-153871,2017-12-11,2017-12-17,Standard Class,OFF-BI-10004209,5
4738,RB-19435,CA-2017-153871,2017-12-11,2017-12-17,Standard Class,OFF-AP-10003622,7
4739,RB-19435,CA-2017-153871,2017-12-11,2017-12-17,Standard Class,OFF-BI-10004600,2
4740,BP-11185,CA-2017-167150,2017-12-10,2017-12-17,Standard Class,OFF-BI-10001597,2
4741,BP-11185,CA-2017-167150,2017-12-10,2017-12-17,Standard Class,OFF-BI-10001097,4
4742,DV-13045,CA-2017-168389,2017-12-11,2017-12-17,Standard Class,OFF-AR-10001958,1
4743,DV-13045,CA-2017-168389,2017-12-11,2017-12-17,Standard Class,FUR-TA-10004289,6
4744,DV-13045,CA-2017-168389,2017-12-11,2017-12-17,Standard Class,FUR-CH-10000225,1
4745,DV-13045,CA-2017-168389,2017-12-11,2017-12-17,Standard Class,TEC-PH-10003555,4
4746,AI-10855,US-2017-160759,2017-12-11,2017-12-17,Standard Class,FUR-CH-10002961,1
4764,AH-10465,CA-2017-145275,2017-04-02,2017-04-06,Standard Class,OFF-LA-10001569,3
4765,EP-13915,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,OFF-PA-10003172,6
4766,EP-13915,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,OFF-PA-10000232,2
4767,EP-13915,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,OFF-LA-10004559,3
4768,EP-13915,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,FUR-FU-10001473,8
4769,KN-16390,CA-2017-129581,2017-12-11,2017-12-18,Standard Class,TEC-PH-10001527,3
4770,BP-11095,CA-2017-135377,2017-12-13,2017-12-18,Standard Class,FUR-BO-10004015,3
4771,BF-11170,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,FUR-TA-10003473,2
4772,BF-11170,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,TEC-CO-10002313,2
4773,BF-11170,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,OFF-FA-10001332,6
4774,BF-11170,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,OFF-ST-10002790,1
4775,BF-11170,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,OFF-SU-10001664,3
4776,MP-18175,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,OFF-EN-10000461,5
4777,MP-18175,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,FUR-FU-10004963,3
4778,MP-18175,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,OFF-BI-10000174,14
4799,JC-15775,CA-2017-118360,2017-04-01,2017-04-07,Standard Class,OFF-PA-10000791,9
4800,KH-16360,CA-2017-131156,2017-04-03,2017-04-07,Standard Class,FUR-FU-10001940,4
4801,JF-15190,US-2017-123281,2017-04-02,2017-04-07,Standard Class,FUR-FU-10003724,3
4802,HG-14965,US-2017-160143,2017-03-31,2017-04-07,Standard Class,OFF-SU-10004231,3
4803,EP-13915,CA-2017-102099,2017-12-18,2017-12-19,First Class,OFF-PA-10003172,2
4804,EP-13915,CA-2017-102099,2017-12-18,2017-12-19,First Class,OFF-PA-10000289,5
4805,EP-13915,CA-2017-102099,2017-12-18,2017-12-19,First Class,OFF-AR-10003811,3
4806,SS-20140,CA-2017-136063,2017-12-15,2017-12-19,Standard Class,OFF-AR-10000823,7
4807,KM-16660,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,TEC-PH-10000675,3
4808,KM-16660,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,OFF-AP-10000027,4
4809,KM-16660,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,OFF-PA-10004569,3
4810,LC-16885,US-2017-113992,2017-12-14,2017-12-19,Standard Class,FUR-TA-10000577,4
4845,AM-10705,CA-2017-157903,2017-04-04,2017-04-08,Standard Class,TEC-PH-10004345,4
4846,HR-14770,CA-2017-106964,2017-12-17,2017-12-20,First Class,OFF-BI-10000320,2
4847,AG-10330,CA-2017-108287,2017-12-18,2017-12-20,First Class,OFF-AR-10001315,9
4848,AR-10510,CA-2017-111808,2017-12-16,2017-12-20,Standard Class,OFF-BI-10004656,5
4849,PL-18925,CA-2017-119564,2017-12-15,2017-12-20,Standard Class,FUR-FU-10003096,3
4850,GM-14455,CA-2017-122595,2017-12-14,2017-12-20,Standard Class,TEC-AC-10000474,3
4851,GM-14455,CA-2017-122595,2017-12-14,2017-12-20,Standard Class,TEC-PH-10003095,3
4852,GM-14455,CA-2017-122595,2017-12-14,2017-12-20,Standard Class,FUR-FU-10002963,1
4853,KM-16225,CA-2017-137463,2017-12-16,2017-12-20,Second Class,OFF-LA-10003498,3
4854,KM-16225,CA-2017-137463,2017-12-16,2017-12-20,Second Class,TEC-AC-10000358,5
4855,KM-16225,CA-2017-137463,2017-12-16,2017-12-20,Second Class,OFF-AR-10001988,5
4856,KM-16225,CA-2017-137463,2017-12-16,2017-12-20,Second Class,OFF-BI-10003196,2
4857,KM-16225,CA-2017-137463,2017-12-16,2017-12-20,Second Class,TEC-AC-10000057,5
4858,KL-16555,CA-2017-147333,2017-12-14,2017-12-20,Standard Class,TEC-AC-10003038,5
4859,KL-16555,CA-2017-147333,2017-12-14,2017-12-20,Standard Class,TEC-AC-10004469,4
4891,AI-10855,CA-2017-116855,2017-12-17,2017-12-21,Standard Class,FUR-CH-10003846,5
4892,CA-12310,CA-2017-120936,2017-12-17,2017-12-21,Standard Class,OFF-SU-10002557,1
4893,CA-12310,CA-2017-120936,2017-12-17,2017-12-21,Standard Class,OFF-ST-10001526,4
4894,GB-14575,CA-2017-130309,2017-12-17,2017-12-21,Standard Class,OFF-ST-10003208,3
4895,LC-17140,CA-2017-133431,2017-12-17,2017-12-21,Standard Class,OFF-BI-10000605,5
4896,LC-17140,CA-2017-133431,2017-12-17,2017-12-21,Standard Class,OFF-PA-10002615,3
4897,AY-10555,CA-2017-137428,2017-12-16,2017-12-21,Second Class,FUR-CH-10002774,2
4898,AY-10555,CA-2017-137428,2017-12-16,2017-12-21,Second Class,OFF-BI-10002949,5
4899,AY-10555,CA-2017-137428,2017-12-16,2017-12-21,Second Class,FUR-CH-10003817,2
4900,AY-10555,CA-2017-137428,2017-12-16,2017-12-21,Second Class,FUR-FU-10002445,2
4901,RB-19465,CA-2017-137456,2017-12-21,2017-12-21,Same Day,FUR-FU-10001940,2
4902,DP-13105,CA-2017-155362,2017-12-17,2017-12-21,Standard Class,OFF-ST-10001031,2
4903,AC-10450,CA-2017-158729,2017-12-19,2017-12-21,First Class,OFF-SU-10002881,2
4904,RB-19465,CA-2017-161578,2017-12-16,2017-12-21,Second Class,OFF-PA-10002986,2
4905,RB-19465,CA-2017-161578,2017-12-16,2017-12-21,Second Class,OFF-ST-10002289,5
4906,LC-17140,US-2017-116701,2017-12-17,2017-12-21,Second Class,OFF-AP-10003217,2
4938,PS-19045,CA-2017-109211,2017-04-04,2017-04-10,Standard Class,OFF-EN-10001532,1
4939,RD-19930,CA-2017-125115,2017-04-10,2017-04-10,Same Day,OFF-PA-10004101,2
4940,RD-19930,CA-2017-125115,2017-04-10,2017-04-10,Same Day,TEC-AC-10001714,3
4941,CS-12175,CA-2017-161592,2017-04-06,2017-04-10,Standard Class,OFF-BI-10003669,5
4942,VF-21715,CA-2017-107342,2017-12-17,2017-12-22,Standard Class,OFF-PA-10001745,4
4943,AH-10030,CA-2017-164000,2017-12-18,2017-12-22,Standard Class,OFF-AR-10003183,7
4960,SA-20830,CA-2017-122154,2017-04-09,2017-04-11,First Class,OFF-LA-10000121,3
4961,SA-20830,CA-2017-122154,2017-04-09,2017-04-11,First Class,OFF-PA-10000994,3
4962,SA-20830,CA-2017-122154,2017-04-09,2017-04-11,First Class,OFF-BI-10002026,1
4963,BS-11800,CA-2017-135279,2017-04-09,2017-04-11,First Class,OFF-AR-10004344,3
4964,BS-11800,CA-2017-135279,2017-04-09,2017-04-11,First Class,OFF-PA-10004621,2
4965,BS-11800,CA-2017-135279,2017-04-09,2017-04-11,First Class,OFF-ST-10001097,3
4966,BS-11800,CA-2017-135279,2017-04-09,2017-04-11,First Class,OFF-PA-10001281,4
4967,BS-11800,CA-2017-135279,2017-04-09,2017-04-11,First Class,OFF-LA-10001613,3
4968,BS-11800,CA-2017-135279,2017-04-09,2017-04-11,First Class,OFF-LA-10004055,2
4969,HR-14770,CA-2017-165904,2017-04-07,2017-04-11,Standard Class,TEC-PH-10000576,2
4970,HR-14770,CA-2017-165904,2017-04-07,2017-04-11,Standard Class,OFF-AR-10003156,2
4971,AT-10735,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,OFF-BI-10001617,3
4972,AT-10735,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,OFF-ST-10002276,2
4973,AT-10735,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,FUR-FU-10000308,2
4974,RD-19810,CA-2017-104381,2017-12-16,2017-12-23,Standard Class,OFF-BI-10001628,4
4975,DB-13660,CA-2017-105886,2017-12-18,2017-12-23,Standard Class,FUR-FU-10001037,2
4976,TS-21505,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,OFF-ST-10002554,2
4977,TS-21505,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,FUR-FU-10000320,5
4978,TS-21505,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,FUR-BO-10000468,7
4979,RA-19915,CA-2017-140585,2017-12-18,2017-12-23,Second Class,TEC-AC-10003610,2
4980,RA-19915,CA-2017-140585,2017-12-18,2017-12-23,Second Class,FUR-BO-10002206,1
4981,RA-19915,CA-2017-140585,2017-12-18,2017-12-23,Second Class,OFF-BI-10003364,2
4982,BP-11290,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,OFF-AP-10004487,2
4983,BP-11290,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,OFF-FA-10002988,3
4984,BP-11290,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,OFF-PA-10002222,5
4985,BP-11290,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,OFF-BI-10004209,3
4986,GZ-14470,US-2017-123463,2017-12-23,2017-12-23,Same Day,OFF-AR-10001118,4
5018,ML-17755,CA-2017-107265,2017-04-06,2017-04-12,Standard Class,OFF-PA-10000474,3
5019,KL-16645,CA-2017-112900,2017-04-09,2017-04-12,Second Class,OFF-BI-10002867,8
5020,AH-10120,CA-2017-150987,2017-04-08,2017-04-12,Standard Class,OFF-PA-10002923,4
5021,AH-10120,CA-2017-150987,2017-04-08,2017-04-12,Standard Class,OFF-PA-10001878,5
5022,CS-12400,US-2017-100930,2017-04-07,2017-04-12,Standard Class,FUR-TA-10003473,3
5023,CS-12400,US-2017-100930,2017-04-07,2017-04-12,Standard Class,FUR-TA-10001705,2
5024,CS-12400,US-2017-100930,2017-04-07,2017-04-12,Standard Class,TEC-AC-10003832,3
5025,CS-12400,US-2017-100930,2017-04-07,2017-04-12,Standard Class,OFF-BI-10001679,2
5026,CS-12400,US-2017-100930,2017-04-07,2017-04-12,Standard Class,FUR-FU-10004017,3
5027,NH-18610,US-2017-136721,2017-04-08,2017-04-12,Standard Class,FUR-FU-10004188,3
5028,NH-18610,US-2017-136721,2017-04-08,2017-04-12,Standard Class,FUR-FU-10004665,2
5029,BD-11635,CA-2017-109589,2017-12-21,2017-12-24,First Class,TEC-AC-10003116,4
5030,DJ-13630,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,OFF-AR-10000462,2
5031,DJ-13630,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,OFF-AP-10000891,13
5032,DJ-13630,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,OFF-AR-10002280,6
5033,DJ-13630,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,FUR-CH-10001708,9
5034,SK-19990,CA-2017-119193,2017-12-22,2017-12-24,First Class,OFF-BI-10000848,1
5035,SK-19990,CA-2017-119193,2017-12-22,2017-12-24,First Class,TEC-PH-10003072,7
5036,MM-17920,CA-2017-128160,2017-12-19,2017-12-24,Second Class,OFF-BI-10001510,2
5037,HE-14800,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,TEC-AC-10002331,3
5038,HE-14800,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,FUR-FU-10001057,5
5039,JP-15520,CA-2017-145310,2017-12-22,2017-12-24,Second Class,OFF-EN-10002621,1
5040,CM-12115,CA-2017-149699,2017-12-22,2017-12-24,First Class,TEC-AC-10000474,5
5041,TT-21460,CA-2017-158736,2017-12-18,2017-12-24,Standard Class,OFF-AR-10002578,2
5076,JB-15400,CA-2017-117443,2017-12-23,2017-12-25,Second Class,OFF-PA-10004475,4
5077,JB-15400,CA-2017-117443,2017-12-23,2017-12-25,Second Class,OFF-BI-10004002,4
5078,TP-21130,CA-2017-120376,2017-12-22,2017-12-25,First Class,TEC-AC-10001114,5
5079,TP-21130,CA-2017-120376,2017-12-22,2017-12-25,First Class,FUR-TA-10004534,2
5080,TP-21130,CA-2017-120376,2017-12-22,2017-12-25,First Class,FUR-CH-10002335,7
5081,TP-21130,CA-2017-120376,2017-12-22,2017-12-25,First Class,TEC-AC-10000844,1
5082,MM-17920,CA-2017-121216,2017-12-23,2017-12-25,Second Class,OFF-AP-10001947,8
5083,MM-17920,CA-2017-121216,2017-12-23,2017-12-25,Second Class,OFF-PA-10004519,8
5084,YS-21880,CA-2017-138380,2017-12-21,2017-12-25,Standard Class,OFF-ST-10003306,7
5085,AG-10330,CA-2017-142909,2017-12-22,2017-12-25,Second Class,FUR-TA-10003008,2
5086,RM-19675,CA-2017-145219,2017-12-24,2017-12-25,First Class,TEC-CO-10001449,6
5087,RM-19675,CA-2017-145219,2017-12-24,2017-12-25,First Class,OFF-BI-10001670,3
5088,BN-11515,CA-2017-163405,2017-12-21,2017-12-25,Standard Class,OFF-AR-10001246,2
5089,BN-11515,CA-2017-163405,2017-12-21,2017-12-25,Standard Class,OFF-AR-10003811,3
5121,KF-16285,CA-2017-112333,2017-04-08,2017-04-14,Standard Class,OFF-AP-10001962,5
5122,KF-16285,CA-2017-112333,2017-04-08,2017-04-14,Standard Class,OFF-ST-10001780,4
5123,MG-18205,CA-2017-115070,2017-04-10,2017-04-14,Second Class,OFF-BI-10003712,3
5124,MG-18205,CA-2017-115070,2017-04-10,2017-04-14,Second Class,FUR-FU-10003829,5
5125,BS-11755,CA-2017-135069,2017-04-10,2017-04-14,Standard Class,OFF-AP-10000026,4
5126,BS-11755,CA-2017-135069,2017-04-10,2017-04-14,Standard Class,FUR-FU-10003878,3
5127,DB-13360,CA-2017-150623,2017-04-10,2017-04-14,Standard Class,TEC-AC-10004571,1
5128,DB-13360,CA-2017-150623,2017-04-10,2017-04-14,Standard Class,OFF-ST-10003692,5
5129,NC-18625,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,OFF-BI-10004492,4
5130,NC-18625,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,OFF-PA-10001033,2
5131,SR-20425,CA-2017-100412,2017-12-22,2017-12-26,Standard Class,FUR-CH-10002647,2
5132,DK-13150,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,OFF-PA-10004156,3
5133,DK-13150,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,OFF-BI-10001524,3
5134,DK-13150,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,OFF-PA-10001970,5
5135,AG-10330,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,OFF-BI-10003429,5
5136,AG-10330,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,OFF-PA-10000176,5
5137,AG-10330,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,OFF-PA-10000019,5
5138,DK-13225,CA-2017-105480,2017-12-20,2017-12-26,Standard Class,OFF-BI-10003291,1
5139,DK-13225,CA-2017-105480,2017-12-20,2017-12-26,Standard Class,OFF-PA-10002787,1
5140,PK-19075,CA-2017-107461,2017-12-21,2017-12-26,Second Class,OFF-BI-10002003,6
5141,JM-15655,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,OFF-AR-10000369,3
5142,JM-15655,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,OFF-LA-10001404,5
5143,JM-15655,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,TEC-PH-10001300,4
5144,JM-15655,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,OFF-ST-10000876,3
5145,YC-21895,CA-2017-121741,2017-12-26,2017-12-26,Same Day,OFF-ST-10004459,2
5146,CM-12190,CA-2017-146164,2017-12-22,2017-12-26,Standard Class,OFF-ST-10001228,2
5147,CM-12190,CA-2017-146164,2017-12-22,2017-12-26,Standard Class,FUR-TA-10004915,2
5169,BD-11320,CA-2017-122735,2017-04-12,2017-04-15,Second Class,OFF-PA-10001712,4
5170,BD-11320,CA-2017-122735,2017-04-12,2017-04-15,Second Class,OFF-BI-10004364,5
5171,RW-19630,CA-2017-155460,2017-04-13,2017-04-15,First Class,OFF-PA-10002479,1
5172,RW-19630,CA-2017-155460,2017-04-13,2017-04-15,First Class,OFF-BI-10003091,5
5173,DM-13345,CA-2017-157854,2017-04-08,2017-04-15,Standard Class,OFF-BI-10001359,3
5174,DM-13345,CA-2017-157854,2017-04-08,2017-04-15,Standard Class,FUR-FU-10003832,6
5175,CL-12700,CA-2017-159604,2017-04-14,2017-04-15,First Class,OFF-BI-10003460,2
5176,SJ-20125,CA-2017-161984,2017-04-10,2017-04-15,Standard Class,OFF-PA-10004569,1
5177,SJ-20125,CA-2017-161984,2017-04-10,2017-04-15,Standard Class,OFF-FA-10000624,2
5178,JL-15130,US-2017-100482,2017-04-11,2017-04-15,Standard Class,TEC-AC-10003441,2
5179,JL-15130,US-2017-100482,2017-04-11,2017-04-15,Standard Class,OFF-ST-10001325,2
5180,LP-17095,CA-2017-106782,2017-12-21,2017-12-27,Standard Class,OFF-ST-10004459,1
5181,JG-15310,CA-2017-119578,2017-12-22,2017-12-27,Second Class,OFF-SU-10003505,6
5182,JG-15310,CA-2017-119578,2017-12-22,2017-12-27,Second Class,FUR-BO-10003660,1
5183,NS-18505,CA-2017-121195,2017-12-24,2017-12-27,First Class,OFF-ST-10000585,2
5184,FM-14215,CA-2017-127929,2017-12-23,2017-12-27,Standard Class,FUR-FU-10003708,3
5185,DR-12880,CA-2017-134404,2017-12-27,2017-12-27,Same Day,OFF-AR-10004441,4
5186,DR-12880,CA-2017-134404,2017-12-27,2017-12-27,Same Day,TEC-PH-10000576,2
5187,DK-12985,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,OFF-AR-10000422,7
5188,DK-12985,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,FUR-FU-10000087,4
5189,DK-12985,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,OFF-ST-10004123,3
5190,SE-20110,CA-2017-144827,2017-12-21,2017-12-27,Standard Class,OFF-ST-10004340,2
5191,SG-20080,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,OFF-AP-10001058,3
5225,HM-14980,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,OFF-AR-10000127,8
5226,HM-14980,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,OFF-AR-10000422,1
5227,JH-15430,CA-2017-105620,2017-12-25,2017-12-28,First Class,FUR-FU-10004963,3
5228,JH-15430,CA-2017-105620,2017-12-25,2017-12-28,First Class,TEC-MA-10004626,2
5229,CS-12355,CA-2017-124296,2017-12-24,2017-12-28,Standard Class,TEC-MA-10003183,3
5230,CS-12355,CA-2017-124296,2017-12-24,2017-12-28,Standard Class,FUR-CH-10002439,4
5231,NC-18535,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,OFF-PA-10001972,3
5232,NC-18535,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,OFF-BI-10000201,5
5233,JL-15130,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,OFF-AP-10003266,5
5234,JL-15130,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,OFF-AR-10001419,7
5235,JL-15130,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,TEC-AC-10001013,2
5236,JL-15130,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,FUR-TA-10002903,6
5237,JL-15130,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,OFF-ST-10000918,3
5238,JW-15955,CA-2017-163510,2017-12-25,2017-12-28,Second Class,OFF-ST-10000563,3
5239,JW-15955,CA-2017-163510,2017-12-25,2017-12-28,Second Class,FUR-CH-10001146,5
5240,DB-13210,CA-2017-165841,2017-12-21,2017-12-28,Standard Class,TEC-PH-10002103,3
5241,DB-13210,CA-2017-165841,2017-12-21,2017-12-28,Standard Class,OFF-SU-10000898,5
5242,DB-13210,CA-2017-165841,2017-12-21,2017-12-28,Standard Class,OFF-PA-10001144,3
5243,HG-15025,CA-2017-169978,2017-12-24,2017-12-28,Standard Class,OFF-BI-10001900,3
5244,HG-15025,CA-2017-169978,2017-12-24,2017-12-28,Standard Class,FUR-CH-10002602,2
5245,MF-18250,US-2017-162670,2017-12-23,2017-12-28,Second Class,OFF-PA-10001994,2
5246,MF-18250,US-2017-162670,2017-12-23,2017-12-28,Second Class,OFF-ST-10001522,4
5247,MF-18250,US-2017-162670,2017-12-23,2017-12-28,Second Class,OFF-EN-10001453,3
5248,MF-18250,US-2017-162670,2017-12-23,2017-12-28,Second Class,TEC-PH-10003601,3
5249,MF-18250,US-2017-162670,2017-12-23,2017-12-28,Second Class,OFF-ST-10001328,4
5263,SH-20395,CA-2017-126774,2017-04-15,2017-04-17,First Class,OFF-AR-10002804,1
5264,NS-18640,CA-2017-134635,2017-04-15,2017-04-17,Second Class,OFF-PA-10002254,3
5265,YS-21880,CA-2017-135076,2017-04-13,2017-04-17,Standard Class,FUR-CH-10003774,6
5266,DP-13105,CA-2017-141663,2017-04-13,2017-04-17,Standard Class,OFF-FA-10004076,5
5267,AB-10165,CA-2017-144932,2017-04-14,2017-04-17,First Class,OFF-AR-10003560,3
5268,AB-10165,CA-2017-144932,2017-04-14,2017-04-17,First Class,OFF-AR-10001468,3
5269,AB-10165,CA-2017-144932,2017-04-14,2017-04-17,First Class,OFF-PA-10004971,3
5270,BP-11095,CA-2017-161851,2017-04-15,2017-04-17,First Class,OFF-BI-10004654,3
5271,PO-18865,CA-2017-108756,2017-12-25,2017-12-29,Standard Class,TEC-AC-10003237,3
5272,MH-18115,CA-2017-114055,2017-12-25,2017-12-29,Second Class,OFF-PA-10000994,6
5273,MH-18115,CA-2017-114055,2017-12-25,2017-12-29,Second Class,OFF-FA-10003059,2
