Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Quantity
SH-20635,CA-2015-166975,2015-11-26,2015-11-30,Standard Class,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS Wall Clock,11
LC-16870,CA-2016-167584,2016-08-12,2016-08-12,Same Day,OFF-PA-10000029,Xerox 224,1
HA-14920,US-2016-113649,2016-08-09,2016-08-12,First Class,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,4
HA-14920,US-2016-113649,2016-08-09,2016-08-12,First Class,TEC-PH-10002350,Apple EarPods with Remote and Mic,2
HA-14920,US-2016-113649,2016-08-09,2016-08-12,First Class,OFF-PA-10000130,Xerox 199,9
TD-20995,CA-2017-104010,2017-04-23,2017-04-25,First Class,OFF-SU-10001218,Fiskars Softgrip Scissors,5
SV-20935,CA-2017-116953,2017-04-24,2017-04-25,First Class,TEC-PH-10004614,AT&T 841000 Phone,10
JF-15355,CA-2017-136651,2017-04-23,2017-04-25,Second Class,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",7
JF-15355,CA-2017-136651,2017-04-23,2017-04-25,Second Class,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",2
JF-15355,CA-2017-136651,2017-04-23,2017-04-25,Second Class,FUR-FU-10004864,Eldon 500 Class Desk Accessories,2
JF-15355,CA-2017-136651,2017-04-23,2017-04-25,Second Class,OFF-BI-10003638,GBC Durable Plastic Covers,6
SC-20305,CA-2017-146360,2017-04-23,2017-04-25,Second Class,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",6
SJ-20500,US-2017-152366,2017-04-21,2017-04-25,Second Class,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4
KE-16420,CA-2014-120096,2014-07-04,2014-07-07,First Class,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,2
KE-16420,CA-2014-120096,2014-07-04,2014-07-07,First Class,OFF-PA-10001977,Xerox 194,4
FH-14365,CA-2015-111829,2015-03-19,2015-03-20,First Class,OFF-PA-10004359,Multicolor Computer Printout Paper,2
FH-14365,CA-2015-111829,2015-03-19,2015-03-20,First Class,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,3
FH-14365,CA-2015-111829,2015-03-19,2015-03-20,First Class,TEC-CO-10001766,Canon PC940 Copier,7
GA-14725,CA-2015-149993,2015-03-19,2015-03-20,First Class,OFF-FA-10001561,Stockwell Push Pins,5
MS-17980,CA-2015-153906,2015-03-16,2015-03-20,Standard Class,TEC-PH-10001527,Plantronics MX500i Earset,2
JK-15640,US-2015-150231,2015-03-16,2015-03-20,Second Class,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,3
SN-20710,CA-2015-125234,2015-11-27,2015-12-01,Standard Class,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",3
SN-20710,CA-2015-125234,2015-11-27,2015-12-01,Standard Class,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,3
EA-14035,CA-2015-158939,2015-11-26,2015-12-01,Standard Class,TEC-CO-10002313,Canon PC1080F Personal Copier,1
TB-21190,CA-2015-160059,2015-11-27,2015-12-01,Standard Class,OFF-BI-10000145,Zipper Ring Binder Pockets,2
JE-15475,CA-2015-163762,2015-11-27,2015-12-01,Standard Class,OFF-AR-10001915,Peel-Off China Markers,3
VG-21790,CA-2016-151092,2016-08-06,2016-08-13,Standard Class,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4
CM-12655,CA-2016-169026,2016-08-08,2016-08-13,Standard Class,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",3
HG-15025,US-2016-156692,2016-08-13,2016-08-13,Same Day,OFF-AP-10002222,Staple holder,2
HG-15025,US-2016-156692,2016-08-13,2016-08-13,Same Day,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2
SO-20335,CA-2017-101700,2017-04-23,2017-04-26,First Class,OFF-EN-10003134,Staple envelope,2
SO-20335,CA-2017-101700,2017-04-23,2017-04-26,First Class,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",3
PN-18775,CA-2017-132213,2017-04-25,2017-04-26,First Class,OFF-AR-10004078,Newell 312,9
PN-18775,CA-2017-132213,2017-04-25,2017-04-26,First Class,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,5
BD-11725,CA-2017-146192,2017-04-22,2017-04-26,Standard Class,OFF-ST-10003716,Tennsco Double-Tier Lockers,3
GG-14650,CA-2017-157112,2017-04-23,2017-04-26,First Class,OFF-PA-10001804,Xerox 195,1
GG-14650,CA-2017-157112,2017-04-23,2017-04-26,First Class,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,5
SJ-20125,CA-2017-166849,2017-04-20,2017-04-26,Standard Class,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,2
MO-17800,CA-2017-169054,2017-04-22,2017-04-26,Standard Class,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",3
DM-13525,CA-2014-103317,2014-07-05,2014-07-08,First Class,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,2
DM-13525,CA-2014-103317,2014-07-05,2014-07-08,First Class,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,3
DM-13525,CA-2014-103317,2014-07-05,2014-07-08,First Class,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,5
EP-13915,CA-2014-134278,2014-07-06,2014-07-08,First Class,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,1
MC-17845,CA-2014-157784,2014-07-05,2014-07-08,First Class,OFF-LA-10001934,Avery 516,2
MC-17845,CA-2014-157784,2014-07-05,2014-07-08,First Class,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,3
MC-17845,CA-2014-157784,2014-07-05,2014-07-08,First Class,OFF-PA-10000304,Xerox 1995,3
KS-16300,CA-2015-155124,2015-03-15,2015-03-21,Standard Class,TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",3
JM-15865,CA-2015-107685,2015-11-30,2015-12-02,Second Class,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",4
JM-15865,CA-2015-107685,2015-11-30,2015-12-02,Second Class,OFF-PA-10003848,Xerox 1997,4
EB-14110,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",5
EB-14110,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,OFF-FA-10003021,Staples,2
PS-18970,CA-2015-140830,2015-11-30,2015-12-02,Second Class,OFF-EN-10002831,"Tyvek Top-Opening Peel & Seel Envelopes, Gray",2
PS-18970,CA-2015-140830,2015-11-30,2015-12-02,Second Class,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2
EB-14170,CA-2015-142930,2015-11-28,2015-12-02,Standard Class,OFF-PA-10003395,Xerox 1941,4
NM-18520,US-2015-105676,2015-12-01,2015-12-02,Same Day,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",4
NM-18520,US-2015-105676,2015-12-01,2015-12-02,Same Day,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",4
DO-13435,US-2015-168935,2015-11-27,2015-12-02,Standard Class,TEC-AC-10002335,Logitech Media Keyboard K200,3
DO-13435,US-2015-168935,2015-11-27,2015-12-02,Standard Class,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",3
GH-14410,CA-2016-118934,2016-08-09,2016-08-14,Standard Class,OFF-BI-10004465,Avery Durable Slant Ring Binders,5
GH-14410,CA-2016-118934,2016-08-09,2016-08-14,Standard Class,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,3
CC-12145,CA-2016-130078,2016-08-08,2016-08-14,Standard Class,OFF-PA-10003270,Xerox 1954,2
DB-13270,US-2016-144477,2016-08-12,2016-08-14,Second Class,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,4
SG-20605,CA-2017-125381,2017-04-25,2017-04-27,Second Class,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,3
DK-12835,CA-2017-149489,2017-04-24,2017-04-27,First Class,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",2
DK-12835,CA-2017-149489,2017-04-24,2017-04-27,First Class,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,2
DK-12835,CA-2017-149489,2017-04-24,2017-04-27,First Class,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,2
RL-19615,CA-2017-159226,2017-04-25,2017-04-27,Second Class,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",7
LB-16735,CA-2017-160045,2017-04-26,2017-04-27,First Class,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",1
LS-16945,US-2017-128832,2017-04-24,2017-04-27,First Class,TEC-AC-10004855,V7 USB Numeric Keypad,2
PN-18775,US-2017-132031,2017-04-23,2017-04-27,Standard Class,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,4
PN-18775,US-2017-132031,2017-04-23,2017-04-27,Standard Class,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,3
PN-18775,US-2017-132031,2017-04-23,2017-04-27,Standard Class,OFF-LA-10000081,Avery 496,1
PN-18775,US-2017-132031,2017-04-23,2017-04-27,Standard Class,TEC-AC-10002473,Maxell 4.7GB DVD-R,2
RP-19390,US-2017-145863,2017-04-21,2017-04-27,Standard Class,OFF-BI-10002049,UniKeep View Case Binders,3
RP-19390,US-2017-145863,2017-04-21,2017-04-27,Standard Class,OFF-BI-10004140,Avery Non-Stick Binders,3
MS-17770,CA-2014-138709,2014-07-04,2014-07-09,Standard Class,OFF-PA-10004734,Southworth Structures Collection,3
MS-17770,CA-2014-138709,2014-07-04,2014-07-09,Standard Class,OFF-BI-10000145,Zipper Ring Binder Pockets,5
HR-14830,CA-2015-110632,2015-03-17,2015-03-22,Second Class,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,1
HR-14830,CA-2015-110632,2015-03-17,2015-03-22,Second Class,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2
DC-13285,CA-2015-117884,2015-03-22,2015-03-22,Same Day,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,7
DC-13285,CA-2015-117884,2015-03-22,2015-03-22,Same Day,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",9
CM-12385,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5
CM-12385,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",3
CM-12385,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,3
CM-12385,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,1
CM-12385,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,OFF-AR-10003856,Newell 344,3
BM-11785,CA-2015-165813,2015-03-20,2015-03-22,Second Class,OFF-ST-10004258,Portable Personal File Box,3
CM-12655,CA-2015-168088,2015-03-19,2015-03-22,First Class,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",4
CM-12655,CA-2015-168088,2015-03-19,2015-03-22,First Class,OFF-PA-10000675,Xerox 1919,2
CD-11920,CA-2015-101910,2015-11-27,2015-12-03,Standard Class,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",5
SF-20965,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",2
SF-20965,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",9
SF-20965,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,5
SF-20965,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",4
LR-16915,CA-2015-141327,2015-11-30,2015-12-03,First Class,OFF-BI-10000546,Avery Durable Binders,7
LR-16915,CA-2015-141327,2015-11-30,2015-12-03,First Class,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,2
LR-16915,CA-2015-141327,2015-11-30,2015-12-03,First Class,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,3
MA-17995,CA-2015-157028,2015-11-28,2015-12-03,Standard Class,OFF-AR-10004441,BIC Brite Liner Highlighters,2
LC-16885,CA-2015-157133,2015-11-28,2015-12-03,Standard Class,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",5
AB-10600,CA-2015-158323,2015-11-30,2015-12-03,First Class,FUR-FU-10001546,Dana Swing-Arm Lamps,2
MC-17425,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,OFF-EN-10001539,Staple envelope,8
MC-17425,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3
DB-13270,US-2015-141453,2015-11-30,2015-12-03,Second Class,OFF-BI-10000301,GBC Instant Report Kit,3
EH-14125,US-2015-154389,2015-11-27,2015-12-03,Standard Class,TEC-PH-10002789,LG Exalt,8
CA-12055,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2
CA-12055,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,OFF-BI-10002160,Acco Hanging Data Binders,5
CA-12055,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,6
CM-12235,CA-2016-155845,2016-08-12,2016-08-15,Second Class,TEC-AC-10004145,Logitech diNovo Edge Keyboard,7
MG-17890,CA-2017-166933,2017-04-24,2017-04-28,Standard Class,OFF-FA-10002676,Colored Push Pins,1
MH-18025,CA-2014-150301,2014-07-08,2014-07-10,First Class,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",1
BW-11110,CA-2015-106565,2015-03-20,2015-03-23,First Class,OFF-PA-10000061,Xerox 205,8
BK-11260,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,OFF-BI-10000088,GBC Imprintable Covers,2
BK-11260,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",6
BK-11260,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,4
BK-11260,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,2
MF-18250,CA-2015-144722,2015-03-16,2015-03-23,Standard Class,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",1
DH-13075,CA-2015-159534,2015-03-20,2015-03-23,First Class,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,8
DH-13075,CA-2015-159534,2015-03-20,2015-03-23,First Class,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,2
DH-13075,CA-2015-159534,2015-03-20,2015-03-23,First Class,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,2
DH-13075,CA-2015-159534,2015-03-20,2015-03-23,First Class,OFF-ST-10001172,"Tennsco Lockers, Sand",4
DH-13075,CA-2015-159534,2015-03-20,2015-03-23,First Class,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,3
DH-13075,CA-2015-159534,2015-03-20,2015-03-23,First Class,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",1
BT-11395,CA-2015-110016,2015-11-29,2015-12-04,Standard Class,OFF-PA-10000349,Easy-staple paper,4
BT-11395,CA-2015-110016,2015-11-29,2015-12-04,Standard Class,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",9
WB-21850,CA-2015-122210,2015-11-30,2015-12-04,Standard Class,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,7
WB-21850,CA-2015-122210,2015-11-30,2015-12-04,Standard Class,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,3
WB-21850,CA-2015-122210,2015-11-30,2015-12-04,Standard Class,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,4
TP-21415,CA-2015-136196,2015-11-28,2015-12-04,Standard Class,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",3
TP-21415,CA-2015-136196,2015-11-28,2015-12-04,Standard Class,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",3
JL-15235,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,FUR-BO-10001608,"Hon Metal Bookcases, Black",12
JL-15235,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,7
DR-12880,US-2015-159982,2015-11-28,2015-12-04,Standard Class,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",2
DR-12880,US-2015-159982,2015-11-28,2015-12-04,Standard Class,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",5
DR-12880,US-2015-159982,2015-11-28,2015-12-04,Standard Class,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,6
DR-12880,US-2015-159982,2015-11-28,2015-12-04,Standard Class,FUR-FU-10002505,Eldon 100 Class Desk Accessories,9
CS-12490,CA-2016-118073,2016-08-12,2016-08-16,Standard Class,FUR-TA-10002533,BPI Conference Tables,7
TR-21325,CA-2016-119515,2016-08-14,2016-08-16,First Class,OFF-PA-10000552,Xerox 200,3
RF-19840,CA-2016-125843,2016-08-13,2016-08-16,First Class,OFF-BI-10002309,Avery Heavy-Duty EZD Binder With Locking Rings,4
RF-19840,CA-2016-125843,2016-08-13,2016-08-16,First Class,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,7
MT-18070,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,OFF-PA-10001870,Xerox 202,5
MT-18070,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2
MT-18070,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,OFF-BI-10003305,Avery Hanging File Binders,7
BC-11125,CA-2016-143910,2016-08-12,2016-08-16,Standard Class,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",2
SK-19990,CA-2017-108553,2017-04-23,2017-04-29,Standard Class,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",7
SK-19990,CA-2017-108553,2017-04-23,2017-04-29,Standard Class,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2
LH-16750,CA-2017-129707,2017-04-25,2017-04-29,Standard Class,OFF-AR-10000246,Newell 318,4
MB-18085,CA-2017-151071,2017-04-25,2017-04-29,Second Class,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2
AP-10915,CA-2017-168228,2017-04-27,2017-04-29,First Class,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,2
AP-10915,CA-2017-168228,2017-04-27,2017-04-29,First Class,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",4
AP-10915,CA-2017-168228,2017-04-27,2017-04-29,First Class,OFF-AR-10000390,Newell Chalk Holder,3
DP-13390,CA-2014-107139,2014-07-05,2014-07-11,Standard Class,OFF-BI-10001670,Vinyl Sectional Post Binders,6
JL-15835,US-2014-138758,2014-07-07,2014-07-11,Standard Class,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",2
JL-15835,US-2014-138758,2014-07-07,2014-07-11,Standard Class,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",2
DC-12850,CA-2015-143532,2015-03-19,2015-03-24,Standard Class,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",3
RD-19900,CA-2015-163440,2015-03-22,2015-03-24,First Class,TEC-PH-10000376,Square Credit Card Reader,2
MA-17560,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,OFF-AR-10000823,Newell 307,2
MA-17560,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",2
MA-17560,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,OFF-PA-10001826,Xerox 207,3
TW-21025,CA-2015-137113,2015-12-01,2015-12-05,Second Class,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,9
TW-21025,CA-2015-137113,2015-12-01,2015-12-05,Second Class,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,5
TW-21025,CA-2015-137113,2015-12-01,2015-12-05,Second Class,OFF-ST-10002554,Tennsco Industrial Shelving,3
TW-21025,CA-2015-137113,2015-12-01,2015-12-05,Second Class,OFF-PA-10004255,Xerox 219,5
TW-21025,CA-2015-137113,2015-12-01,2015-12-05,Second Class,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",5
RM-19375,CA-2015-156328,2015-11-30,2015-12-05,Standard Class,TEC-PH-10001198,Avaya 4621SW VoIP phone,3
HP-14815,CA-2015-156853,2015-12-03,2015-12-05,Second Class,OFF-PA-10003656,Xerox 1935,7
NP-18700,CA-2016-105459,2016-08-12,2016-08-17,Second Class,FUR-TA-10001095,Chromcraft Round Conference Tables,2
NP-18700,CA-2016-105459,2016-08-12,2016-08-17,Second Class,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,6
CC-12370,CA-2016-154690,2016-08-15,2016-08-17,Second Class,FUR-CH-10000988,Hon Olson Stacker Stools,2
EM-14065,CA-2016-155670,2016-08-13,2016-08-17,Second Class,OFF-BI-10000138,Acco Translucent Poly Ring Binders,8
EM-14065,CA-2016-155670,2016-08-13,2016-08-17,Second Class,OFF-PA-10004947,Easy-staple paper,3
AF-10870,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5
AF-10870,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,OFF-ST-10004123,Safco Industrial Wire Shelving System,1
CP-12340,CA-2017-168102,2017-04-24,2017-04-30,Standard Class,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,2
EB-13705,CA-2014-100090,2014-07-08,2014-07-12,Standard Class,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,3
EB-13705,CA-2014-100090,2014-07-08,2014-07-12,Standard Class,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",6
BC-11125,CA-2014-147543,2014-07-06,2014-07-12,Standard Class,FUR-CH-10000155,Global Comet Stacking Armless Chair,2
DW-13195,CA-2014-152849,2014-07-05,2014-07-12,Standard Class,OFF-AR-10002833,Newell 322,3
JO-15550,CA-2015-132101,2015-03-19,2015-03-25,Standard Class,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,3
AM-10360,US-2015-107944,2015-03-23,2015-03-25,First Class,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",11
AM-10360,US-2015-107944,2015-03-23,2015-03-25,First Class,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",11
AM-10360,US-2015-107944,2015-03-23,2015-03-25,First Class,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,3
BT-11305,CA-2015-103723,2015-12-01,2015-12-06,Standard Class,OFF-AR-10003251,Prang Drawing Pencil Set,5
